,Long,Date,Cases
12514,118.1498,2/27/20,387
12515,121.4491,2/27/20,276
12516,112.2922,2/27/20,107
12517,102.7103,2/27/20,321
12518,117.323,2/27/20,102
12519,88.0924,2/27/20,1
12520,85.2401,2/27/20,43
12521,101.48700000000001,2/27/20,150
12522,120.0934,2/27/20,932
12523,101.0,2/27/20,22
12524,138.0,2/27/20,22
12525,-122.3321,2/27/20,1
12526,-87.6976,2/27/20,2
12527,103.8333,2/27/20,62
12528,2.0,2/27/20,11
12529,84.25,2/27/20,1
12530,112.5,2/27/20,18
12531,-123.1207,2/27/20,3
12532,-118.2437,2/27/20,0
12533,151.2093,2/27/20,4
12534,144.9631,2/27/20,4
12535,153.4,2/27/20,1
12536,104.9167,2/27/20,1
12537,81.0,2/27/20,1
12538,9.0,2/27/20,16
12539,26.0,2/27/20,1
12540,54.0,2/27/20,4
12541,122.0,2/27/20,1
12542,78.0,2/27/20,3
12543,12.0,2/27/20,45
12544,-3.0,2/27/20,8
12545,16.0,2/27/20,0
12546,-4.0,2/27/20,2
12547,138.6007,2/27/20,2
12548,-120.9876,2/27/20,0
12549,4.0,2/27/20,1
12550,139.638,2/27/20,10
12551,-117.1611,2/27/20,1
12552,30.0,2/27/20,0
12553,139.638,2/27/20,0
12554,35.8623,2/27/20,0
12555,-123.8695,2/27/20,0
12556,-121.3542,2/27/20,0
12557,44.0,2/27/20,0
12558,57.0,2/27/20,0
12559,65.0,2/27/20,0
12560,50.55,2/27/20,0
12561,47.75,2/27/20,0
12562,1.6596,2/27/20,0
12563,15.2,2/27/20,0
12564,8.2275,2/27/20,0
12565,14.5501,2/27/20,0
12566,35.0,2/27/20,1
12567,69.3451,2/27/20,0
12568,-51.9253,2/27/20,0
12569,43.3569,2/27/20,0
12570,21.8243,2/27/20,0
12571,21.7453,2/27/20,0
12572,8.4689,2/27/20,0
12573,24.9668,2/27/20,0
12574,9.5018,2/27/20,0
12575,25.0136,2/27/20,0
12576,5.2913,2/27/20,0
12577,12.4578,2/27/20,0
12578,27.9534,2/27/20,0
12579,-19.0208,2/27/20,0
12580,23.8813,2/27/20,0
12581,-102.5528,2/27/20,0
12582,174.886,2/27/20,0
12583,8.6753,2/27/20,0
12584,115.8605,2/27/20,0
12585,-7.6921,2/27/20,0
12586,6.1296,2/27/20,0
12587,7.4167,2/27/20,0
12588,51.1839,2/27/20,0
12589,-121.8339,2/27/20,0
12590,-78.1834,2/27/20,0
12591,47.5769,2/27/20,0
12592,15.472999999999999,2/27/20,0
12593,45.0382,2/27/20,0
12594,-70.1627,2/27/20,0
12595,113.9213,2/27/20,0
12596,-8.2245,2/27/20,0
12597,1.5218,2/27/20,0
12598,145.9707,2/27/20,0
12599,24.6032,2/27/20,0
12600,-7.0926,2/27/20,0
12601,45.0,2/27/20,0
12602,-14.4524,2/27/20,0
12603,-71.82600000000001,2/27/20,0
12604,-82.3018,2/27/20,0
12605,-120.8039,2/27/20,0
12606,-122.3255,2/27/20,0
12607,-122.9888,2/27/20,0
12608,-118.7606,2/27/20,0
12609,-84.3963,2/27/20,0
12610,-123.1386,2/27/20,0
12611,-63.6167,2/27/20,0
12612,-71.543,2/27/20,0
12613,36.51,2/27/20,0
12614,-71.1449,2/27/20,0
12615,-112.4291,2/27/20,1
12616,-78.5661,2/27/20,0
12617,-73.7949,2/27/20,0
12618,31.1656,2/27/20,0
12619,-62.8333,2/27/20,0
12620,-117.8531,2/27/20,0
12621,19.5033,2/27/20,0
12622,130.8456,2/27/20,0
12623,-6.9118,2/27/20,0
12624,-5.3536,2/27/20,0
12625,9.55,2/27/20,0
12626,19.1451,2/27/20,0
12627,9.0,2/27/20,0
12628,-121.9018,2/27/20,0
12629,17.6791,2/27/20,0
12630,14.9955,2/27/20,0
12631,-74.077,2/27/20,0
12632,-95.3103,2/27/20,0
12633,-122.4194,2/27/20,0
12634,22.9375,2/27/20,0
12635,-115.094,2/27/20,0
12636,-95.8143,2/27/20,0
12637,-119.3732,2/27/20,0
12638,-86.9824,2/27/20,0
12639,-86.8622,2/27/20,0
12640,-74.006,2/27/20,0
12641,-77.2405,2/27/20,0
12642,-71.0589,2/27/20,0
12643,-104.9903,2/27/20,0
12644,-106.064,2/27/20,0
12645,90.4336,2/27/20,0
12646,11.5021,2/27/20,0
12647,-74.2973,2/27/20,0
12648,-83.7534,2/27/20,0
12649,-75.0152,2/27/20,0
12650,21.0059,2/27/20,0
12651,19.699,2/27/20,0
12652,0.8248,2/27/20,0
12653,-79.1781,2/27/20,0
12654,-75.3879,2/27/20,0
12655,-96.1951,2/27/20,0
12656,-84.4803,2/27/20,0
12657,-86.1752,2/27/20,0
12658,-71.2874,2/27/20,0
12659,-73.5594,2/27/20,0
12660,-93.0616,2/27/20,0
12661,-119.6035,2/27/20,0
12662,-75.2479,2/27/20,0
12663,-121.9018,2/27/20,0
12664,-121.9552,2/27/20,1
12665,-53.1258,2/27/20,0
12666,14.3754,2/27/20,0
12667,-104.9389,2/27/20,0
12668,-71.4774,2/27/20,0
12669,-61.0242,2/27/20,0
12670,-121.7195,2/27/20,0
12671,-80.3659,2/27/20,0
12672,-81.9535,2/27/20,0
12673,-111.2845,2/27/20,0
12674,-73.983,2/27/20,0
12675,-73.936,2/27/20,0
12676,-79.7848,2/27/20,0
12677,-122.5194,2/27/20,0
12678,-84.5641,2/27/20,0
12679,-112.0953,2/27/20,0
12680,-104.4723,2/27/20,0
12681,-157.8584,2/27/20,0
12682,-122.7647,2/27/20,0
12683,-123.304,2/27/20,0
12684,-80.5883,2/27/20,0
12685,-121.6142,2/27/20,0
12686,-119.6963,2/27/20,0
12687,-122.1295,2/27/20,0
12688,-95.941,2/27/20,0
12689,25.4858,2/27/20,0
12690,73.2207,2/27/20,0
12691,-75.3879,2/27/20,0
12692,90.3563,2/27/20,0
12693,-77.2405,2/27/20,0
12694,-71.0498,2/27/20,0
12695,-77.0369,2/27/20,0
12696,-58.4438,2/27/20,0
12697,-73.1822,2/27/20,0
12698,-86.822,2/27/20,0
12699,-123.2492,2/27/20,0
12700,-119.2321,2/27/20,0
12701,-76.3637,2/27/20,0
12702,-86.5401,2/27/20,0
12703,-74.0535,2/27/20,0
12704,-94.8521,2/27/20,0
12705,-120.9319,2/27/20,0
12706,-82.3452,2/27/20,0
12707,-122.5927,2/27/20,0
12708,-86.6611,2/27/20,0
12709,-85.1479,2/27/20,0
12710,-117.3961,2/27/20,0
12711,-89.9253,2/27/20,0
12712,-90.4125,2/27/20,0
12713,-72.6151,2/27/20,0
12714,-74.3118,2/27/20,0
12715,-81.0755,2/27/20,0
12716,-85.3232,2/27/20,3
12717,-116.5765,2/27/20,0
12718,-73.5491,2/27/20,0
12719,-91.5984,2/27/20,0
12720,20.1683,2/27/20,0
12721,33.4299,2/27/20,0
12722,-84.3542,2/27/20,0
12723,114.7277,2/27/20,0
12724,-73.135,2/27/20,0
12725,-93.7842,2/27/20,0
12726,-81.9098,2/27/20,0
12727,-84.4803,2/27/20,0
12728,-96.493,2/27/20,0
12729,-85.6435,2/27/20,0
12730,-90.1121,2/27/20,0
12731,-121.8474,2/27/20,0
12732,-81.9535,2/27/20,0
12733,53.0,2/27/20,49
12734,128.0,2/27/20,22
12735,-121.4905,2/27/20,0
12736,-74.9481,2/27/20,0
12737,-119.6816,2/27/20,0
12738,114.2,2/27/20,24
12739,-71.5301,2/27/20,0
12740,121.0,2/27/20,5
12741,139.638,2/27/20,0
12742,108.0,2/27/20,16
12743,35.2332,2/27/20,0
12744,-122.6655,2/27/20,0
12745,-83.6431,2/27/20,0
12746,-105.3111,2/27/20,0
12747,-81.6868,2/27/20,0
12748,-74.521,2/27/20,0
12749,-122.0709,2/27/20,0
12750,-97.5635,2/27/20,0
12751,-88.9861,2/27/20,0
12752,-77.2098,2/27/20,0
12753,113.55,2/27/20,8
12754,90.0,2/27/20,2
12755,-93.2105,2/27/20,0
12756,-76.8021,2/27/20,0
12757,-79.8064,2/27/20,0
12758,-80.945,2/27/20,0
12759,-86.6923,2/27/20,0
12760,-78.17,2/27/20,0
12761,-111.4312,2/27/20,0
12762,-86.2583,2/27/20,0
12763,-84.6701,2/27/20,0
12764,-77.0268,2/27/20,0
12765,-117.0554,2/27/20,0
12766,-71.5639,2/27/20,0
12767,28.3699,2/27/20,0
12768,-93.9002,2/27/20,0
12769,-98.2681,2/27/20,0
12770,-82.7649,2/27/20,0
12771,-71.5118,2/27/20,0
12772,-89.6165,2/27/20,0
12773,-63.0501,2/27/20,0
12774,-72.7554,2/27/20,0
12775,-157.4983,2/27/20,0
12776,-96.9289,2/27/20,0
12777,-111.8624,2/27/20,0
12778,-1.5616,2/27/20,0
12779,-2.3644,2/27/20,0
12780,12.4534,2/27/20,0
12781,103.8467,2/27/20,0
12782,-80.7821,2/27/20,0
12783,-96.7265,2/27/20,0
12784,-91.8678,2/27/20,0
12785,-92.2884,2/27/20,0
12786,-72.7107,2/27/20,0
12787,-152.4044,2/27/20,0
12788,-92.3731,2/27/20,0
12789,-75.5071,2/27/20,0
12790,-114.4788,2/27/20,0
12791,-69.3819,2/27/20,0
12792,-84.5361,2/27/20,0
12793,-89.6787,2/27/20,0
12794,-110.4544,2/27/20,0
12795,-106.2485,2/27/20,0
12796,-99.78399999999999,2/27/20,0
12797,-99.4388,2/27/20,0
12798,-80.9545,2/27/20,0
12799,-107.3025,2/27/20,0
12800,-122.6413,2/27/20,0
12801,-121.9018,2/27/20,0
12802,-121.958,2/27/20,0
12803,-122.2654,2/27/20,0
12804,-119.1391,2/27/20,0
12805,-71.8571,2/27/20,0
12806,-84.0167,2/27/20,0
12807,-84.2279,2/27/20,0
12808,-82.7779,2/27/20,0
12809,-84.4803,2/27/20,0
12810,-94.8521,2/27/20,0
12811,-74.124,2/27/20,0
12812,-74.8649,2/27/20,0
12813,-75.1196,2/27/20,0
12814,-74.1285,2/27/20,0
12815,-74.2632,2/27/20,0
12816,-106.8287,2/27/20,0
12817,-105.5943,2/27/20,0
12818,-104.3326,2/27/20,0
12819,-106.9253,2/27/20,0
12820,-88.4016,2/27/20,0
12821,-75.2479,2/27/20,0
12822,-75.1652,2/27/20,0
12823,-76.2859,2/27/20,0
12824,-77.09100000000001,2/27/20,0
12825,-77.6078,2/27/20,0
12826,-77.6536,2/27/20,0
12827,-76.8721,2/27/20,0
12828,-95.4778,2/27/20,0
12829,-80.607,2/27/20,0
12830,-111.6661,2/27/20,0
12831,-85.355,2/27/20,0
12832,-77.2865,2/27/20,0
12833,-86.4997,2/27/20,0
12834,-89.5498,2/27/20,0
12835,-92.3814,2/27/20,0
12836,-81.6758,2/27/20,0
12837,-111.9522,2/27/20,0
12838,-73.4379,2/27/20,0
12839,117.2264,2/28/20,821
12840,116.4142,2/28/20,257
12841,107.874,2/28/20,422
12842,117.9874,2/28/20,235
12843,103.8343,2/28/20,82
12844,113.4244,2/28/20,935
12845,108.7881,2/28/20,168
12846,106.8748,2/28/20,112
12847,109.7453,2/28/20,133
12848,114.5149,2/28/20,277
12849,127.7615,2/28/20,283
12850,113.61399999999999,2/28/20,1112
12851,112.2707,2/28/20,26403
12852,111.7088,2/28/20,830
12853,113.9448,2/28/20,45
12854,119.455,2/28/20,515
12855,115.7221,2/28/20,790
12856,126.1923,2/28/20,73
12857,122.6085,2/28/20,93
12858,106.1655,2/28/20,68
12859,95.9956,2/28/20,18
12860,108.8701,2/28/20,199
12861,118.1498,2/28/20,405
12862,121.4491,2/28/20,279
12863,112.2922,2/28/20,112
12864,102.7103,2/28/20,338
12865,117.323,2/28/20,102
12866,88.0924,2/28/20,1
12867,85.2401,2/28/20,52
12868,101.48700000000001,2/28/20,156
12869,120.0934,2/28/20,975
12870,101.0,2/28/20,28
12871,138.0,2/28/20,22
12872,-122.3321,2/28/20,1
12873,-87.6976,2/28/20,2
12874,103.8333,2/28/20,62
12875,2.0,2/28/20,11
12876,84.25,2/28/20,1
12877,112.5,2/28/20,18
12878,-123.1207,2/28/20,3
12879,-118.2437,2/28/20,0
12880,151.2093,2/28/20,4
12881,144.9631,2/28/20,4
12882,153.4,2/28/20,1
12883,104.9167,2/28/20,1
12884,81.0,2/28/20,1
12885,9.0,2/28/20,16
12886,26.0,2/28/20,1
12887,54.0,2/28/20,5
12888,122.0,2/28/20,1
12889,78.0,2/28/20,3
12890,12.0,2/28/20,46
12891,-3.0,2/28/20,8
12892,16.0,2/28/20,0
12893,-4.0,2/28/20,2
12894,138.6007,2/28/20,2
12895,-120.9876,2/28/20,0
12896,4.0,2/28/20,1
12897,139.638,2/28/20,10
12898,-117.1611,2/28/20,1
12899,30.0,2/28/20,1
12900,139.638,2/28/20,0
12901,35.8623,2/28/20,0
12902,-123.8695,2/28/20,0
12903,-121.3542,2/28/20,0
12904,44.0,2/28/20,0
12905,57.0,2/28/20,0
12906,65.0,2/28/20,0
12907,50.55,2/28/20,0
12908,47.75,2/28/20,0
12909,1.6596,2/28/20,0
12910,15.2,2/28/20,0
12911,8.2275,2/28/20,0
12912,14.5501,2/28/20,0
12913,35.0,2/28/20,1
12914,69.3451,2/28/20,0
12915,-51.9253,2/28/20,0
12916,43.3569,2/28/20,0
12917,21.8243,2/28/20,0
12918,21.7453,2/28/20,0
12919,8.4689,2/28/20,0
12920,24.9668,2/28/20,0
12921,9.5018,2/28/20,0
12922,25.0136,2/28/20,0
12923,5.2913,2/28/20,0
12924,12.4578,2/28/20,0
12925,27.9534,2/28/20,0
12926,-19.0208,2/28/20,0
12927,23.8813,2/28/20,0
12928,-102.5528,2/28/20,0
12929,174.886,2/28/20,0
12930,8.6753,2/28/20,0
12931,115.8605,2/28/20,0
12932,-7.6921,2/28/20,0
12933,6.1296,2/28/20,0
12934,7.4167,2/28/20,0
12935,51.1839,2/28/20,0
12936,-121.8339,2/28/20,0
12937,-78.1834,2/28/20,0
12938,47.5769,2/28/20,0
12939,15.472999999999999,2/28/20,0
12940,45.0382,2/28/20,0
12941,-70.1627,2/28/20,0
12942,113.9213,2/28/20,0
12943,-8.2245,2/28/20,0
12944,1.5218,2/28/20,0
12945,145.9707,2/28/20,0
12946,24.6032,2/28/20,0
12947,-7.0926,2/28/20,0
12948,45.0,2/28/20,0
12949,-14.4524,2/28/20,0
12950,-71.82600000000001,2/28/20,0
12951,-82.3018,2/28/20,0
12952,-120.8039,2/28/20,0
12953,-122.3255,2/28/20,0
12954,-122.9888,2/28/20,0
12955,-118.7606,2/28/20,0
12956,-84.3963,2/28/20,0
12957,-123.1386,2/28/20,0
12958,-63.6167,2/28/20,0
12959,-71.543,2/28/20,0
12960,36.51,2/28/20,0
12961,-71.1449,2/28/20,0
12962,-112.4291,2/28/20,1
12963,-78.5661,2/28/20,0
12964,-73.7949,2/28/20,0
12965,31.1656,2/28/20,0
12966,-62.8333,2/28/20,0
12967,-117.8531,2/28/20,0
12968,19.5033,2/28/20,0
12969,130.8456,2/28/20,0
12970,-6.9118,2/28/20,0
12971,-5.3536,2/28/20,0
12972,9.55,2/28/20,0
12973,19.1451,2/28/20,0
12974,9.0,2/28/20,0
12975,-121.9018,2/28/20,0
12976,17.6791,2/28/20,0
12977,14.9955,2/28/20,0
12978,-74.077,2/28/20,0
12979,-95.3103,2/28/20,0
12980,-122.4194,2/28/20,0
12981,22.9375,2/28/20,0
12982,-115.094,2/28/20,0
12983,-95.8143,2/28/20,0
12984,-119.3732,2/28/20,0
12985,-86.9824,2/28/20,0
12986,-86.8622,2/28/20,0
12987,-74.006,2/28/20,0
12988,-77.2405,2/28/20,0
12989,-71.0589,2/28/20,1
12990,-104.9903,2/28/20,0
12991,-106.064,2/28/20,0
12992,90.4336,2/28/20,0
12993,11.5021,2/28/20,0
12994,-74.2973,2/28/20,0
12995,-83.7534,2/28/20,0
12996,-75.0152,2/28/20,0
12997,21.0059,2/28/20,0
12998,19.699,2/28/20,0
12999,0.8248,2/28/20,0
13000,-79.1781,2/28/20,0
13001,-75.3879,2/28/20,0
13002,-96.1951,2/28/20,0
13003,-84.4803,2/28/20,0
13004,-86.1752,2/28/20,0
13005,-71.2874,2/28/20,0
13006,-73.5594,2/28/20,0
13007,-93.0616,2/28/20,0
13008,-119.6035,2/28/20,0
13009,-75.2479,2/28/20,0
13010,-121.9018,2/28/20,0
13011,-121.9552,2/28/20,1
13012,-53.1258,2/28/20,0
13013,14.3754,2/28/20,0
13014,-104.9389,2/28/20,0
13015,-71.4774,2/28/20,0
13016,-61.0242,2/28/20,0
13017,-121.7195,2/28/20,0
13018,-80.3659,2/28/20,0
13019,-81.9535,2/28/20,0
13020,-111.2845,2/28/20,0
13021,-73.983,2/28/20,0
13022,-73.936,2/28/20,0
13023,-79.7848,2/28/20,0
13024,-122.5194,2/28/20,0
13025,-84.5641,2/28/20,0
13026,-112.0953,2/28/20,0
13027,-104.4723,2/28/20,0
13028,-157.8584,2/28/20,0
13029,-122.7647,2/28/20,0
13030,-123.304,2/28/20,0
13031,-80.5883,2/28/20,0
13032,-121.6142,2/28/20,0
13033,-119.6963,2/28/20,0
13034,-122.1295,2/28/20,0
13035,-95.941,2/28/20,0
13036,25.4858,2/28/20,0
13037,73.2207,2/28/20,0
13038,-75.3879,2/28/20,0
13039,90.3563,2/28/20,0
13040,-77.2405,2/28/20,0
13041,-71.0498,2/28/20,0
13042,-77.0369,2/28/20,0
13043,-58.4438,2/28/20,0
13044,-73.1822,2/28/20,0
13045,-86.822,2/28/20,0
13046,-123.2492,2/28/20,0
13047,-119.2321,2/28/20,0
13048,-76.3637,2/28/20,0
13049,-86.5401,2/28/20,0
13050,-74.0535,2/28/20,0
13051,-94.8521,2/28/20,0
13052,-120.9319,2/28/20,0
13053,-82.3452,2/28/20,0
13054,-122.5927,2/28/20,0
13055,-86.6611,2/28/20,0
13056,-85.1479,2/28/20,0
13057,-117.3961,2/28/20,0
13058,-89.9253,2/28/20,0
13059,-90.4125,2/28/20,0
13060,-72.6151,2/28/20,0
13061,-74.3118,2/28/20,0
13062,-81.0755,2/28/20,0
13063,-85.3232,2/28/20,3
13064,-116.5765,2/28/20,0
13065,-73.5491,2/28/20,0
13066,-91.5984,2/28/20,0
13067,20.1683,2/28/20,0
13068,33.4299,2/28/20,0
13069,-84.3542,2/28/20,0
13070,114.7277,2/28/20,0
13071,-73.135,2/28/20,0
13072,-93.7842,2/28/20,0
13073,-81.9098,2/28/20,0
13074,-84.4803,2/28/20,0
13075,-96.493,2/28/20,0
13076,-85.6435,2/28/20,0
13077,-90.1121,2/28/20,0
13078,-121.8474,2/28/20,0
13079,-81.9535,2/28/20,0
13080,53.0,2/28/20,73
13081,128.0,2/28/20,22
13082,-121.4905,2/28/20,0
13083,-74.9481,2/28/20,0
13084,-119.6816,2/28/20,0
13085,114.2,2/28/20,30
13086,-71.5301,2/28/20,0
13087,121.0,2/28/20,6
13088,139.638,2/28/20,0
13089,108.0,2/28/20,16
13090,35.2332,2/28/20,0
13091,-122.6655,2/28/20,0
13092,-83.6431,2/28/20,0
13093,-105.3111,2/28/20,0
13094,-81.6868,2/28/20,0
13095,-74.521,2/28/20,0
13096,-122.0709,2/28/20,0
13097,-97.5635,2/28/20,0
13098,-88.9861,2/28/20,0
13099,-77.2098,2/28/20,0
13100,113.55,2/28/20,8
13101,90.0,2/28/20,2
13102,-93.2105,2/28/20,0
13103,-76.8021,2/28/20,0
13104,-79.8064,2/28/20,0
13105,-80.945,2/28/20,0
13106,-86.6923,2/28/20,0
13107,-78.17,2/28/20,0
13108,-111.4312,2/28/20,0
13109,-86.2583,2/28/20,0
13110,-84.6701,2/28/20,0
13111,-77.0268,2/28/20,0
13112,-117.0554,2/28/20,0
13113,-71.5639,2/28/20,0
13114,28.3699,2/28/20,0
13115,-93.9002,2/28/20,0
13116,-98.2681,2/28/20,0
13117,-82.7649,2/28/20,0
13118,-71.5118,2/28/20,0
13119,-89.6165,2/28/20,0
13120,-63.0501,2/28/20,0
13121,-72.7554,2/28/20,0
13122,-157.4983,2/28/20,0
13123,-96.9289,2/28/20,0
13124,-111.8624,2/28/20,0
13125,-1.5616,2/28/20,0
13126,-2.3644,2/28/20,0
13127,12.4534,2/28/20,0
13128,103.8467,2/28/20,0
13129,-80.7821,2/28/20,0
13130,-96.7265,2/28/20,0
13131,-91.8678,2/28/20,0
13132,-92.2884,2/28/20,0
13133,-72.7107,2/28/20,0
13134,-152.4044,2/28/20,0
13135,-92.3731,2/28/20,0
13136,-75.5071,2/28/20,0
13137,-114.4788,2/28/20,0
13138,-69.3819,2/28/20,0
13139,-84.5361,2/28/20,0
13140,-89.6787,2/28/20,0
13141,-110.4544,2/28/20,0
13142,-106.2485,2/28/20,0
13143,-99.78399999999999,2/28/20,0
13144,-99.4388,2/28/20,0
13145,-80.9545,2/28/20,0
13146,-107.3025,2/28/20,0
13147,-122.6413,2/28/20,0
13148,-121.9018,2/28/20,0
13149,-121.958,2/28/20,0
13150,-122.2654,2/28/20,0
13151,-119.1391,2/28/20,0
13152,-71.8571,2/28/20,0
13153,-84.0167,2/28/20,0
13154,-84.2279,2/28/20,0
13155,-82.7779,2/28/20,0
13156,-84.4803,2/28/20,0
13157,-94.8521,2/28/20,0
13158,-74.124,2/28/20,0
13159,-74.8649,2/28/20,0
13160,-75.1196,2/28/20,0
13161,-74.1285,2/28/20,0
13162,-74.2632,2/28/20,0
13163,-106.8287,2/28/20,0
13164,-105.5943,2/28/20,0
13165,-104.3326,2/28/20,0
13166,-106.9253,2/28/20,0
13167,-88.4016,2/28/20,0
13168,-75.2479,2/28/20,0
13169,-75.1652,2/28/20,0
13170,-76.2859,2/28/20,0
13171,-77.09100000000001,2/28/20,0
13172,-77.6078,2/28/20,0
13173,-77.6536,2/28/20,0
13174,-76.8721,2/28/20,0
13175,-95.4778,2/28/20,0
13176,-80.607,2/28/20,0
13177,-111.6661,2/28/20,0
13178,-85.355,2/28/20,0
13179,-77.2865,2/28/20,0
13180,-86.4997,2/28/20,0
13181,-89.5498,2/28/20,0
13182,-92.3814,2/28/20,0
13183,-81.6758,2/28/20,0
13184,-111.9522,2/28/20,0
13185,-73.4379,2/28/20,0
13186,117.2264,2/29/20,868
13187,116.4142,2/29/20,271
13188,107.874,2/29/20,438
13189,117.9874,2/29/20,243
13190,103.8343,2/29/20,82
13191,113.4244,2/29/20,983
13192,108.7881,2/29/20,176
13193,106.8748,2/29/20,112
13194,109.7453,2/29/20,148
13195,114.5149,2/29/20,282
13196,127.7615,2/29/20,301
13197,113.61399999999999,2/29/20,1170
13198,112.2707,2/29/20,28993
13199,111.7088,2/29/20,846
13200,113.9448,2/29/20,49
13201,119.455,2/29/20,523
13202,115.7221,2/29/20,811
13203,126.1923,2/29/20,75
13204,122.6085,2/29/20,96
13205,106.1655,2/29/20,69
13206,95.9956,2/29/20,18
13207,108.8701,2/29/20,207
13208,118.1498,2/29/20,421
13209,121.4491,2/29/20,287
13210,112.2922,2/29/20,114
13211,102.7103,2/29/20,351
13212,117.323,2/29/20,109
13213,88.0924,2/29/20,1
13214,85.2401,2/29/20,62
13215,101.48700000000001,2/29/20,157
13216,120.0934,2/29/20,1016
13217,101.0,2/29/20,28
13218,138.0,2/29/20,32
13219,-122.3321,2/29/20,1
13220,-87.6976,2/29/20,2
13221,103.8333,2/29/20,72
13222,2.0,2/29/20,12
13223,84.25,2/29/20,1
13224,112.5,2/29/20,18
13225,-123.1207,2/29/20,3
13226,-118.2437,2/29/20,0
13227,151.2093,2/29/20,4
13228,144.9631,2/29/20,4
13229,153.4,2/29/20,1
13230,104.9167,2/29/20,1
13231,81.0,2/29/20,1
13232,9.0,2/29/20,16
13233,26.0,2/29/20,1
13234,54.0,2/29/20,5
13235,122.0,2/29/20,1
13236,78.0,2/29/20,3
13237,12.0,2/29/20,46
13238,-3.0,2/29/20,8
13239,16.0,2/29/20,0
13240,-4.0,2/29/20,2
13241,138.6007,2/29/20,2
13242,-120.9876,2/29/20,0
13243,4.0,2/29/20,1
13244,139.638,2/29/20,10
13245,-117.1611,2/29/20,1
13246,30.0,2/29/20,1
13247,139.638,2/29/20,0
13248,35.8623,2/29/20,0
13249,-123.8695,2/29/20,0
13250,-121.3542,2/29/20,0
13251,44.0,2/29/20,0
13252,57.0,2/29/20,1
13253,65.0,2/29/20,0
13254,50.55,2/29/20,0
13255,47.75,2/29/20,0
13256,1.6596,2/29/20,0
13257,15.2,2/29/20,0
13258,8.2275,2/29/20,0
13259,14.5501,2/29/20,0
13260,35.0,2/29/20,1
13261,69.3451,2/29/20,0
13262,-51.9253,2/29/20,0
13263,43.3569,2/29/20,0
13264,21.8243,2/29/20,0
13265,21.7453,2/29/20,0
13266,8.4689,2/29/20,0
13267,24.9668,2/29/20,0
13268,9.5018,2/29/20,0
13269,25.0136,2/29/20,0
13270,5.2913,2/29/20,0
13271,12.4578,2/29/20,0
13272,27.9534,2/29/20,0
13273,-19.0208,2/29/20,0
13274,23.8813,2/29/20,0
13275,-102.5528,2/29/20,0
13276,174.886,2/29/20,0
13277,8.6753,2/29/20,0
13278,115.8605,2/29/20,0
13279,-7.6921,2/29/20,0
13280,6.1296,2/29/20,0
13281,7.4167,2/29/20,0
13282,51.1839,2/29/20,0
13283,-121.8339,2/29/20,0
13284,-78.1834,2/29/20,0
13285,47.5769,2/29/20,0
13286,15.472999999999999,2/29/20,0
13287,45.0382,2/29/20,0
13288,-70.1627,2/29/20,0
13289,113.9213,2/29/20,0
13290,-8.2245,2/29/20,0
13291,1.5218,2/29/20,0
13292,145.9707,2/29/20,0
13293,24.6032,2/29/20,0
13294,-7.0926,2/29/20,0
13295,45.0,2/29/20,0
13296,-14.4524,2/29/20,0
13297,-71.82600000000001,2/29/20,0
13298,-82.3018,2/29/20,0
13299,-120.8039,2/29/20,0
13300,-122.3255,2/29/20,0
13301,-122.9888,2/29/20,0
13302,-118.7606,2/29/20,0
13303,-84.3963,2/29/20,0
13304,-123.1386,2/29/20,0
13305,-63.6167,2/29/20,0
13306,-71.543,2/29/20,0
13307,36.51,2/29/20,0
13308,-71.1449,2/29/20,0
13309,-112.4291,2/29/20,1
13310,-78.5661,2/29/20,0
13311,-73.7949,2/29/20,0
13312,31.1656,2/29/20,0
13313,-62.8333,2/29/20,0
13314,-117.8531,2/29/20,0
13315,19.5033,2/29/20,0
13316,130.8456,2/29/20,0
13317,-6.9118,2/29/20,0
13318,-5.3536,2/29/20,0
13319,9.55,2/29/20,0
13320,19.1451,2/29/20,0
13321,9.0,2/29/20,0
13322,-121.9018,2/29/20,0
13323,17.6791,2/29/20,0
13324,14.9955,2/29/20,0
13325,-74.077,2/29/20,0
13326,-95.3103,2/29/20,0
13327,-122.4194,2/29/20,0
13328,22.9375,2/29/20,0
13329,-115.094,2/29/20,0
13330,-95.8143,2/29/20,0
13331,-119.3732,2/29/20,0
13332,-86.9824,2/29/20,0
13333,-86.8622,2/29/20,0
13334,-74.006,2/29/20,0
13335,-77.2405,2/29/20,0
13336,-71.0589,2/29/20,1
13337,-104.9903,2/29/20,0
13338,-106.064,2/29/20,0
13339,90.4336,2/29/20,0
13340,11.5021,2/29/20,0
13341,-74.2973,2/29/20,0
13342,-83.7534,2/29/20,0
13343,-75.0152,2/29/20,0
13344,21.0059,2/29/20,0
13345,19.699,2/29/20,0
13346,0.8248,2/29/20,0
13347,-79.1781,2/29/20,0
13348,-75.3879,2/29/20,0
13349,-96.1951,2/29/20,0
13350,-84.4803,2/29/20,0
13351,-86.1752,2/29/20,0
13352,-71.2874,2/29/20,0
13353,-73.5594,2/29/20,0
13354,-93.0616,2/29/20,0
13355,-119.6035,2/29/20,0
13356,-75.2479,2/29/20,0
13357,-121.9018,2/29/20,0
13358,-121.9552,2/29/20,1
13359,-53.1258,2/29/20,0
13360,14.3754,2/29/20,0
13361,-104.9389,2/29/20,0
13362,-71.4774,2/29/20,0
